hotel_id,city,country,price,distance,stars,rating,accommodation_type,year,month,weekend
5331,Istanbul,Turkey,87,2.6,,4.0,Hotel,2017,11,0
5332,Istanbul,Turkey,75,4.1,5.0,3.5,Hotel,2017,11,0
5333,Istanbul,Turkey,63,3.3,,4.4,Hotel,2017,11,0
5334,Istanbul,Turkey,120,3.3,,,Hotel,2017,11,0
5335,Istanbul,Turkey,104,3.3,4.0,,Hotel,2017,11,0
5336,Istanbul,Turkey,197,2.8,5.0,4.5,Hotel,2017,11,0
5337,Istanbul,Turkey,60,3.3,,3.7,Hotel,2017,11,0
5338,Istanbul,Turkey,79,3.3,,4.8,Hotel,2017,11,0
5339,Istanbul,Turkey,90,4.3,5.0,4.4,Hotel,2017,11,0
5340,Istanbul,Turkey,40,3.2,,,Apartment,2017,11,0
5341,Istanbul,Turkey,30,1.1,3.0,4.5,Hotel,2017,11,0
5342,Istanbul,Turkey,59,1.2,4.0,4.4,Hotel,2017,11,0
5343,Istanbul,Turkey,119,1.0,5.0,4.5,Hotel,2017,11,0
5344,Istanbul,Turkey,33,1.0,3.0,3.7,Hotel,2017,11,0
5345,Istanbul,Turkey,29,1.0,3.0,4.4,Hotel,2017,11,0
5346,Istanbul,Turkey,41,1.1,4.0,3.5,Hotel,2017,11,0
5347,Istanbul,Turkey,40,1.1,2.0,4.5,Guest House,2017,11,0
5348,Istanbul,Turkey,41,1.1,3.5,4.5,Hotel,2017,11,0
5349,Istanbul,Turkey,49,1.0,,5.0,Hotel,2017,11,0
5350,Istanbul,Turkey,76,1.0,4.0,3.5,Hotel,2017,11,0
5351,Istanbul,Turkey,48,1.0,4.0,4.3,Hotel,2017,11,0
5352,Istanbul,Turkey,24,1.1,2.0,4.4,Guest House,2017,11,0
5353,Istanbul,Turkey,27,1.1,,,Hostel,2017,11,0
5354,Istanbul,Turkey,53,1.1,3.0,4.6,Hotel,2017,11,0
5355,Istanbul,Turkey,41,1.1,4.0,4.0,Hotel,2017,11,0
5357,Istanbul,Turkey,23,1.0,,3.0,Hostel,2017,11,0
5358,Istanbul,Turkey,47,1.0,,3.7,Hotel,2017,11,0
5359,Istanbul,Turkey,78,1.0,3.0,4.5,Hotel,2017,11,0
5360,Istanbul,Turkey,40,1.0,,4.5,Hotel,2017,11,0
5361,Istanbul,Turkey,36,1.1,3.0,4.5,Hotel,2017,11,0
5363,Istanbul,Turkey,29,1.1,3.0,3.5,Hotel,2017,11,0
5364,Istanbul,Turkey,39,1.1,,4.1,Hotel,2017,11,0
5365,Istanbul,Turkey,112,1.0,5.0,4.3,Hotel,2017,11,0
5366,Istanbul,Turkey,62,0.9,,4.6,Hotel,2017,11,0
5367,Istanbul,Turkey,35,1.0,3.5,4.3,Hotel,2017,11,0
5368,Istanbul,Turkey,36,1.1,,4.0,Hotel,2017,11,0
5369,Istanbul,Turkey,52,1.0,,4.5,Hotel,2017,11,0
5370,Istanbul,Turkey,63,1.1,1.0,,Hotel,2017,11,0
5371,Istanbul,Turkey,50,1.1,,4.5,Hotel,2017,11,0
5372,Istanbul,Turkey,104,0.9,,4.0,Hotel,2017,11,0
5373,Istanbul,Turkey,75,0.9,4.0,4.3,Hotel,2017,11,0
5374,Istanbul,Turkey,35,0.8,,3.2,Hotel,2017,11,0
5375,Istanbul,Turkey,53,0.7,,4.5,Hotel,2017,11,0
5376,Istanbul,Turkey,36,0.8,3.0,3.7,Hotel,2017,11,0
5377,Istanbul,Turkey,40,0.6,3.5,4.3,Hotel,2017,11,0
5378,Istanbul,Turkey,31,1.1,3.0,4.1,Hotel,2017,11,0
5379,Istanbul,Turkey,49,1.1,,4.0,Hotel,2017,11,0
5380,Istanbul,Turkey,80,0.8,3.0,4.0,Hotel,2017,11,0
5381,Istanbul,Turkey,45,0.8,4.0,4.0,Hotel,2017,11,0
5382,Istanbul,Turkey,55,0.6,,4.3,Hotel,2017,11,0
5383,Istanbul,Turkey,20,0.6,3.0,1.8,Hotel,2017,11,0
5384,Istanbul,Turkey,44,0.8,3.5,3.2,Hotel,2017,11,0
5385,Istanbul,Turkey,41,0.8,3.5,3.5,Hotel,2017,11,0
5386,Istanbul,Turkey,55,0.7,4.0,4.5,Hotel,2017,11,0
5387,Istanbul,Turkey,69,0.7,4.0,3.7,Hotel,2017,11,0
5388,Istanbul,Turkey,20,0.7,,3.5,Hotel,2017,11,0
5390,Istanbul,Turkey,43,0.8,,4.4,Hotel,2017,11,0
5391,Istanbul,Turkey,38,0.7,,4.0,Hotel,2017,11,0
5392,Istanbul,Turkey,29,0.7,3.5,3.5,Hotel,2017,11,0
5393,Istanbul,Turkey,46,0.7,4.0,3.9,Hotel,2017,11,0
5394,Istanbul,Turkey,73,0.7,3.0,4.1,Hotel,2017,11,0
5395,Istanbul,Turkey,45,0.8,3.0,1.0,Apartment,2017,11,0
5396,Istanbul,Turkey,74,0.6,,4.3,Hotel,2017,11,0
5397,Istanbul,Turkey,26,0.7,3.0,3.5,Hotel,2017,11,0
5398,Istanbul,Turkey,31,0.6,,2.9,Hotel,2017,11,0
5399,Istanbul,Turkey,51,0.7,3.0,4.6,Hotel,2017,11,0
5400,Istanbul,Turkey,39,0.6,,4.4,Hotel,2017,11,0
5401,Istanbul,Turkey,44,0.6,,3.5,Hotel,2017,11,0
5402,Istanbul,Turkey,83,0.6,,4.6,Hotel,2017,11,0
5403,Istanbul,Turkey,49,0.6,4.0,3.9,Hotel,2017,11,0
5404,Istanbul,Turkey,41,0.7,,3.5,Hotel,2017,11,0
5405,Istanbul,Turkey,52,0.8,4.0,3.9,Hotel,2017,11,0
5406,Istanbul,Turkey,39,0.8,3.0,3.9,Hotel,2017,11,0
5407,Istanbul,Turkey,51,0.7,3.0,4.1,Hotel,2017,11,0
5408,Istanbul,Turkey,56,1.0,,,Hotel,2017,11,0
5409,Istanbul,Turkey,54,1.0,,4.5,Hotel,2017,11,0
5410,Istanbul,Turkey,67,1.1,,4.5,Hotel,2017,11,0
5411,Istanbul,Turkey,55,1.1,,4.1,Hotel,2017,11,0
5412,Istanbul,Turkey,40,1.0,,4.0,Hotel,2017,11,0
5413,Istanbul,Turkey,33,1.0,3.0,3.9,Hotel,2017,11,0
5414,Istanbul,Turkey,51,1.0,4.0,3.9,Hotel,2017,11,0
5415,Istanbul,Turkey,67,1.0,,,Hotel,2017,11,0
5416,Istanbul,Turkey,48,1.1,,4.5,Hotel,2017,11,0
5417,Istanbul,Turkey,38,1.0,,4.5,Hotel,2017,11,0
5418,Istanbul,Turkey,48,1.1,,4.5,Hotel,2017,11,0
5419,Istanbul,Turkey,52,1.0,4.0,4.5,Hotel,2017,11,0
5420,Istanbul,Turkey,40,1.1,,3.9,Hotel,2017,11,0
5422,Istanbul,Turkey,44,1.0,3.5,4.0,Hotel,2017,11,0
5423,Istanbul,Turkey,39,1.0,4.0,3.4,Hotel,2017,11,0
5425,Istanbul,Turkey,29,1.1,,3.0,Hotel,2017,11,0
5426,Istanbul,Turkey,29,1.1,,3.4,Hotel,2017,11,0
5427,Istanbul,Turkey,29,1.0,,5.0,Hostel,2017,11,0
5428,Istanbul,Turkey,27,1.1,3.0,4.3,Hotel,2017,11,0
5429,Istanbul,Turkey,149,1.0,4.0,4.5,Hotel,2017,11,0
5430,Istanbul,Turkey,31,1.1,2.0,3.7,Bed and breakfast,2017,11,0
5431,Istanbul,Turkey,43,1.1,,4.3,Apartment,2017,11,0
5432,Istanbul,Turkey,15,1.0,,3.9,Hostel,2017,11,0
5433,Istanbul,Turkey,30,1.0,,2.4,Hotel,2017,11,0
5434,Istanbul,Turkey,34,1.0,4.0,2.5,Hotel,2017,11,0
5435,Istanbul,Turkey,34,0.9,,3.5,Hotel,2017,11,0
5436,Istanbul,Turkey,41,1.0,3.0,3.4,Hotel,2017,11,0
5437,Istanbul,Turkey,45,0.8,4.0,3.4,Guest House,2017,11,0
5438,Istanbul,Turkey,34,0.8,3.0,4.0,Apartment,2017,11,0
5439,Istanbul,Turkey,96,0.8,,5.0,Apartment,2017,11,0
5440,Istanbul,Turkey,72,0.6,4.0,3.7,Hotel,2017,11,0
5441,Istanbul,Turkey,41,0.7,,3.2,Hotel,2017,11,0
5442,Istanbul,Turkey,107,0.7,5.0,4.1,Hotel,2017,11,0
5443,Istanbul,Turkey,46,0.8,3.0,3.0,Hotel,2017,11,0
5444,Istanbul,Turkey,31,0.8,3.0,3.7,Hotel,2017,11,0
5445,Istanbul,Turkey,24,0.7,,1.7,Hotel,2017,11,0
5446,Istanbul,Turkey,38,0.8,3.0,4.0,Hotel,2017,11,0
5447,Istanbul,Turkey,109,0.7,5.0,4.1,Hotel,2017,11,0
5448,Istanbul,Turkey,30,0.7,,2.7,Hotel,2017,11,0
5449,Istanbul,Turkey,59,0.7,4.0,4.5,Hotel,2017,11,0
5450,Istanbul,Turkey,45,0.5,,3.5,Hotel,2017,11,0
5451,Istanbul,Turkey,55,0.6,,4.0,Hotel,2017,11,0
5452,Istanbul,Turkey,29,0.5,,,Apart-hotel,2017,11,0
5453,Istanbul,Turkey,50,0.6,,4.3,Guest House,2017,11,0
5454,Istanbul,Turkey,165,0.6,5.0,4.9,Hotel,2017,11,0
5455,Istanbul,Turkey,27,0.6,,4.1,Apartment,2017,11,0
5456,Istanbul,Turkey,25,0.6,,3.0,Hotel,2017,11,0
5457,Istanbul,Turkey,30,0.6,3.5,2.7,Hotel,2017,11,0
5458,Istanbul,Turkey,23,0.6,,2.7,Hotel,2017,11,0
5460,Istanbul,Turkey,27,0.6,3.5,3.4,Hotel,2017,11,0
5461,Istanbul,Turkey,33,0.6,,3.9,Apartment,2017,11,0
5462,Istanbul,Turkey,213,0.6,,3.0,Apartment,2017,11,0
5464,Istanbul,Turkey,31,0.6,,2.9,Guest House,2017,11,0
5465,Istanbul,Turkey,171,0.6,3.0,2.9,Hotel,2017,11,0
5466,Istanbul,Turkey,32,0.6,3.0,2.9,Hotel,2017,11,0
5467,Istanbul,Turkey,29,0.6,,3.4,Hotel,2017,11,0
5468,Istanbul,Turkey,61,1.1,3.5,3.9,Hotel,2017,11,0
5469,Istanbul,Turkey,46,1.1,3.5,4.5,Hotel,2017,11,0
5470,Istanbul,Turkey,40,0.7,4.0,3.7,Apartment,2017,11,0
5471,Istanbul,Turkey,26,0.7,,2.0,Apart-hotel,2017,11,0
5472,Istanbul,Turkey,34,0.7,4.0,3.5,Hotel,2017,11,0
5473,Istanbul,Turkey,44,0.8,3.5,2.7,Hotel,2017,11,0
5474,Istanbul,Turkey,72,0.7,,4.9,Hotel,2017,11,0
5475,Istanbul,Turkey,29,0.7,3.0,3.5,Hotel,2017,11,0
5476,Istanbul,Turkey,69,1.2,4.0,4.4,Hotel,2017,11,0
5477,Istanbul,Turkey,80,1.2,4.0,4.0,Hotel,2017,11,0
5478,Istanbul,Turkey,55,0.6,3.0,4.4,Hotel,2017,11,0
5479,Istanbul,Turkey,47,0.7,,2.9,Hotel,2017,11,0
5481,Istanbul,Turkey,54,1.0,4.0,4.0,Apartment,2017,11,0
5483,Istanbul,Turkey,26,0.9,,2.2,Hotel,2017,11,0
5484,Istanbul,Turkey,37,0.9,3.0,3.5,Hotel,2017,11,0
5485,Istanbul,Turkey,35,1.0,3.0,3.9,Hotel,2017,11,0
5486,Istanbul,Turkey,75,0.9,3.5,4.4,Hotel,2017,11,0
5487,Istanbul,Turkey,40,0.9,3.0,2.5,Hotel,2017,11,0
5488,Istanbul,Turkey,54,0.8,4.0,3.7,Hotel,2017,11,0
5489,Istanbul,Turkey,25,0.9,,2.2,Bed and breakfast,2017,11,0
5490,Istanbul,Turkey,25,0.8,,2.5,Hotel,2017,11,0
5491,Istanbul,Turkey,35,0.9,3.0,3.5,Hotel,2017,11,0
5492,Istanbul,Turkey,31,0.8,,4.0,Apartment,2017,11,0
5493,Istanbul,Turkey,38,0.8,,4.0,Hotel,2017,11,0
5495,Istanbul,Turkey,348,0.8,2.0,3.5,Hotel,2017,11,0
5496,Istanbul,Turkey,47,0.9,,,Guest House,2017,11,0
5498,Istanbul,Turkey,52,0.8,,4.4,Hotel,2017,11,0
5499,Istanbul,Turkey,40,0.9,,4.5,Hotel,2017,11,0
5500,Istanbul,Turkey,31,0.9,3.0,4.0,Hotel,2017,11,0
5501,Istanbul,Turkey,32,0.8,3.0,4.6,Hotel,2017,11,0
5502,Istanbul,Turkey,29,0.8,,2.7,Hotel,2017,11,0
5503,Istanbul,Turkey,30,0.8,3.0,3.7,Apart-hotel,2017,11,0
5504,Istanbul,Turkey,37,0.8,3.5,4.5,Hotel,2017,11,0
5505,Istanbul,Turkey,54,0.8,3.0,3.5,Hotel,2017,11,0
5506,Istanbul,Turkey,28,0.7,3.5,4.0,Hotel,2017,11,0
5507,Istanbul,Turkey,73,0.9,,4.8,Hotel,2017,11,0
5508,Istanbul,Turkey,22,0.9,,3.0,Hotel,2017,11,0
5509,Istanbul,Turkey,48,0.9,3.5,4.1,Hotel,2017,11,0
5510,Istanbul,Turkey,31,0.7,,4.5,Hotel,2017,11,0
5511,Istanbul,Turkey,29,0.8,,3.0,Hotel,2017,11,0
5512,Istanbul,Turkey,38,0.9,4.0,4.4,Hotel,2017,11,0
5513,Istanbul,Turkey,95,1.0,4.0,4.6,Hotel,2017,11,0
5514,Istanbul,Turkey,80,0.9,5.0,4.1,Hotel,2017,11,0
5515,Istanbul,Turkey,55,0.9,3.0,4.5,Hotel,2017,11,0
5517,Istanbul,Turkey,45,0.9,,2.5,Hotel,2017,11,0
5518,Istanbul,Turkey,32,1.0,3.0,4.1,Hotel,2017,11,0
5519,Istanbul,Turkey,32,0.9,,4.4,Hotel,2017,11,0
5520,Istanbul,Turkey,39,0.9,4.0,3.2,Hotel,2017,11,0
5521,Istanbul,Turkey,29,1.0,,1.5,Hotel,2017,11,0
5522,Istanbul,Turkey,84,0.7,,3.7,Hotel,2017,11,0
5523,Istanbul,Turkey,68,0.8,,4.0,Hotel,2017,11,0
5524,Istanbul,Turkey,34,0.9,,,Hotel,2017,11,0
5525,Istanbul,Turkey,81,0.8,,,Apartment,2017,11,0
5526,Istanbul,Turkey,43,0.8,,4.0,Hotel,2017,11,0
5527,Istanbul,Turkey,49,0.9,,4.0,Hotel,2017,11,0
5528,Istanbul,Turkey,53,0.8,,3.4,Hotel,2017,11,0
5529,Istanbul,Turkey,24,0.7,3.5,3.0,Hotel,2017,11,0
5530,Istanbul,Turkey,52,0.7,4.0,3.5,Apartment,2017,11,0
5531,Istanbul,Turkey,33,0.8,3.5,4.1,Hotel,2017,11,0
5532,Istanbul,Turkey,29,0.8,3.0,2.2,Hotel,2017,11,0
5533,Istanbul,Turkey,49,0.8,,4.4,Hotel,2017,11,0
5534,Istanbul,Turkey,33,0.8,,3.0,Apartment,2017,11,0
5535,Istanbul,Turkey,94,1.0,,4.6,Hotel,2017,11,0
5536,Istanbul,Turkey,52,1.0,,4.6,Hotel,2017,11,0
5537,Istanbul,Turkey,93,0.9,,4.3,Hotel,2017,11,0
5538,Istanbul,Turkey,29,1.0,2.0,3.5,Hotel,2017,11,0
5539,Istanbul,Turkey,18,1.0,2.0,4.0,Hostel,2017,11,0
5540,Istanbul,Turkey,49,0.8,,4.1,Hotel,2017,11,0
5541,Istanbul,Turkey,92,1.0,3.0,3.0,Hotel,2017,11,0
5542,Istanbul,Turkey,37,1.0,,4.0,Hotel,2017,11,0
5543,Istanbul,Turkey,55,0.8,,,Hotel,2017,11,0
5544,Istanbul,Turkey,23,0.9,3.0,3.0,Bed and breakfast,2017,11,0
5546,Istanbul,Turkey,36,0.9,3.5,3.7,Hotel,2017,11,0
5547,Istanbul,Turkey,23,1.0,2.0,3.7,Bed and breakfast,2017,11,0
5548,Istanbul,Turkey,40,0.9,,3.9,Hotel,2017,11,0
5549,Istanbul,Turkey,33,0.9,3.0,4.0,Hotel,2017,11,0
5550,Istanbul,Turkey,44,0.9,,2.5,Hotel,2017,11,0
5551,Istanbul,Turkey,33,0.8,2.0,3.5,Hotel,2017,11,0
5552,Istanbul,Turkey,79,0.8,,4.8,Hotel,2017,11,0
5553,Istanbul,Turkey,41,0.9,3.0,2.7,Hotel,2017,11,0
5554,Istanbul,Turkey,41,0.9,,4.0,Hostel,2017,11,0
5555,Istanbul,Turkey,34,0.8,3.5,3.5,Hotel,2017,11,0
5556,Istanbul,Turkey,232,0.8,,4.5,Hotel,2017,11,0
5558,Istanbul,Turkey,44,1.0,4.0,3.7,Hotel,2017,11,0
5559,Istanbul,Turkey,35,0.9,3.0,3.9,Hotel,2017,11,0
5560,Istanbul,Turkey,28,0.9,,3.7,Hotel,2017,11,0
5562,Istanbul,Turkey,46,1.0,3.0,4.6,Hotel,2017,11,0
5563,Istanbul,Turkey,31,0.9,3.0,2.2,Hotel,2017,11,0
5565,Istanbul,Turkey,56,1.1,3.5,3.5,Hotel,2017,11,0
5566,Istanbul,Turkey,61,1.1,4.0,4.4,Hotel,2017,11,0
5567,Istanbul,Turkey,82,1.0,,4.8,Hotel,2017,11,0
5568,Istanbul,Turkey,39,1.1,,3.5,Hotel,2017,11,0
5569,Istanbul,Turkey,43,1.1,,4.0,Hotel,2017,11,0
5570,Istanbul,Turkey,56,1.1,3.5,4.5,Hotel,2017,11,0
5571,Istanbul,Turkey,52,1.1,,3.9,Hotel,2017,11,0
5572,Istanbul,Turkey,47,1.1,,3.7,Hotel,2017,11,0
5573,Istanbul,Turkey,48,1.1,3.5,4.0,Hotel,2017,11,0
5574,Istanbul,Turkey,27,1.0,,4.0,Hostel,2017,11,0
5575,Istanbul,Turkey,56,1.1,,4.1,Hotel,2017,11,0
5576,Istanbul,Turkey,34,0.9,,4.0,Hotel,2017,11,0
5577,Istanbul,Turkey,25,1.1,3.0,4.0,Hotel,2017,11,0
5578,Istanbul,Turkey,126,1.1,,3.5,Hotel,2017,11,0
5579,Istanbul,Turkey,47,0.7,,2.0,Hotel,2017,11,0
5580,Istanbul,Turkey,75,0.7,3.5,4.8,Hotel,2017,11,0
5581,Istanbul,Turkey,29,0.6,,3.5,Hotel,2017,11,0
5582,Istanbul,Turkey,62,0.6,4.0,4.0,Hotel,2017,11,0
5583,Istanbul,Turkey,113,0.6,4.0,4.4,Hotel,2017,11,0
5584,Istanbul,Turkey,56,0.6,4.0,3.4,Hotel,2017,11,0
5585,Istanbul,Turkey,52,0.6,3.5,4.1,Hotel,2017,11,0
5586,Istanbul,Turkey,55,0.7,4.0,4.0,Hotel,2017,11,0
5587,Istanbul,Turkey,116,0.6,4.0,4.0,Hotel,2017,11,0
5588,Istanbul,Turkey,33,0.6,2.0,2.7,Hotel,2017,11,0
5589,Istanbul,Turkey,30,0.6,3.0,3.7,Hotel,2017,11,0
5590,Istanbul,Turkey,44,0.6,3.0,3.5,Hotel,2017,11,0
5591,Istanbul,Turkey,52,0.6,,4.0,Hotel,2017,11,0
5592,Istanbul,Turkey,28,0.8,,3.2,Hotel,2017,11,0
5593,Istanbul,Turkey,32,0.8,3.5,3.0,Apartment,2017,11,0
5594,Istanbul,Turkey,172,0.8,3.0,4.9,Hotel,2017,11,0
5595,Istanbul,Turkey,29,0.8,,3.5,Hotel,2017,11,0
5596,Istanbul,Turkey,58,0.7,,3.2,Hotel,2017,11,0
5597,Istanbul,Turkey,52,1.0,4.0,3.7,Hotel,2017,11,0
5598,Istanbul,Turkey,40,1.1,4.0,3.9,Hotel,2017,11,0
5599,Istanbul,Turkey,56,1.0,,3.2,Apart-hotel,2017,11,0
5600,Istanbul,Turkey,45,1.1,4.0,4.0,Hotel,2017,11,0
5601,Istanbul,Turkey,46,1.1,,3.5,Bed and breakfast,2017,11,0
5602,Istanbul,Turkey,108,1.1,,,Hotel,2017,11,0
5603,Istanbul,Turkey,42,1.0,,4.4,Hotel,2017,11,0
5604,Istanbul,Turkey,71,1.0,,4.8,Hotel,2017,11,0
5605,Istanbul,Turkey,32,1.1,,3.0,Apart-hotel,2017,11,0
5606,Istanbul,Turkey,50,0.9,,4.9,Hotel,2017,11,0
5607,Istanbul,Turkey,52,1.1,,,Apart-hotel,2017,11,0
5608,Istanbul,Turkey,16,1.1,,4.0,Hostel,2017,11,0
5609,Istanbul,Turkey,43,1.0,,4.3,Bed and breakfast,2017,11,0
5611,Istanbul,Turkey,65,1.0,4.0,4.1,Hotel,2017,11,0
5613,Istanbul,Turkey,29,0.6,3.0,2.7,Hotel,2017,11,0
5614,Istanbul,Turkey,121,0.9,,,Apartment,2017,11,0
5615,Istanbul,Turkey,292,0.9,,1.0,Hotel,2017,11,0
5616,Istanbul,Turkey,80,0.8,,4.6,Hotel,2017,11,0
5617,Istanbul,Turkey,41,1.0,,4.0,Hotel,2017,11,0
5618,Istanbul,Turkey,33,1.0,3.0,4.0,Guest House,2017,11,0
5619,Istanbul,Turkey,313,1.0,5.0,4.9,Hotel,2017,11,0
5620,Istanbul,Turkey,73,0.7,3.5,4.3,Hotel,2017,11,0
5621,Istanbul,Turkey,41,1.0,2.0,3.9,Hotel,2017,11,0
5622,Istanbul,Turkey,38,0.8,,4.4,Hotel,2017,11,0
5623,Istanbul,Turkey,53,1.0,4.0,3.5,Hotel,2017,11,0
5624,Istanbul,Turkey,61,1.0,4.0,4.3,Hotel,2017,11,0
5625,Istanbul,Turkey,51,1.1,,4.0,Hotel,2017,11,0
5626,Istanbul,Turkey,29,0.6,,4.3,Hotel,2017,11,0
5627,Istanbul,Turkey,26,1.0,,3.9,Apart-hotel,2017,11,0
5628,Istanbul,Turkey,25,0.7,,4.0,Bed and breakfast,2017,11,0
5629,Istanbul,Turkey,36,2.4,,3.2,Apartment,2017,11,0
5630,Istanbul,Turkey,75,2.1,4.0,4.0,Hotel,2017,11,0
5631,Istanbul,Turkey,43,2.2,4.0,3.7,Hotel,2017,11,0
5632,Istanbul,Turkey,32,1.8,,,Hotel,2017,11,0
5633,Istanbul,Turkey,69,1.6,3.0,3.2,Hotel,2017,11,0
5634,Istanbul,Turkey,40,1.8,,2.9,Apart-hotel,2017,11,0
5635,Istanbul,Turkey,112,2.2,5.0,4.5,Hotel,2017,11,0
5636,Istanbul,Turkey,135,2.2,5.0,4.4,Hotel,2017,11,0
5637,Istanbul,Turkey,58,1.8,3.0,4.0,Hotel,2017,11,0
5638,Istanbul,Turkey,35,1.8,,2.7,Hotel,2017,11,0
5639,Istanbul,Turkey,106,1.6,4.0,4.6,Bed and breakfast,2017,11,0
5640,Istanbul,Turkey,45,1.7,3.5,3.5,Hotel,2017,11,0
5641,Istanbul,Turkey,44,1.8,,,Hotel,2017,11,0
5642,Istanbul,Turkey,126,1.4,5.0,4.8,Hotel,2017,11,0
5643,Istanbul,Turkey,41,2.0,4.0,3.7,Guest House,2017,11,0
5644,Istanbul,Turkey,31,2.0,,2.2,Apart-hotel,2017,11,0
5645,Istanbul,Turkey,83,1.9,,3.0,Hotel,2017,11,0
5646,Istanbul,Turkey,32,1.9,,3.2,Apartment,2017,11,0
5649,Istanbul,Turkey,58,1.9,3.0,3.5,Hotel,2017,11,0
5650,Istanbul,Turkey,55,1.8,,4.3,Hotel,2017,11,0
5651,Istanbul,Turkey,56,1.9,,3.5,Hotel,2017,11,0
5652,Istanbul,Turkey,19,1.8,2.0,3.7,Hostel,2017,11,0
5653,Istanbul,Turkey,74,1.8,,,Apartment,2017,11,0
5654,Istanbul,Turkey,32,1.8,,2.4,Hotel,2017,11,0
5655,Istanbul,Turkey,98,1.5,,4.0,Apartment,2017,11,0
5656,Istanbul,Turkey,70,2.3,4.0,3.7,Hotel,2017,11,0
5657,Istanbul,Turkey,174,2.5,5.0,4.3,Hotel,2017,11,0
5658,Istanbul,Turkey,47,2.4,,2.5,Hotel,2017,11,0
5660,Istanbul,Turkey,91,2.2,,4.3,Apartment,2017,11,0
5662,Istanbul,Turkey,75,2.3,,3.5,Hotel,2017,11,0
5664,Istanbul,Turkey,40,2.3,,3.0,Apart-hotel,2017,11,0
5665,Istanbul,Turkey,92,2.3,,4.0,Apart-hotel,2017,11,0
5666,Istanbul,Turkey,29,1.5,,3.4,Hostel,2017,11,0
5667,Istanbul,Turkey,56,2.4,,3.2,Hotel,2017,11,0
5668,Istanbul,Turkey,39,2.3,,3.0,Apartment,2017,11,0
5669,Istanbul,Turkey,46,2.3,,4.0,Hotel,2017,11,0
5670,Istanbul,Turkey,52,2.3,4.0,3.5,Hotel,2017,11,0
5671,Istanbul,Turkey,52,2.1,,4.3,Hotel,2017,11,0
5672,Istanbul,Turkey,48,2.0,,3.5,Apart-hotel,2017,11,0
5673,Istanbul,Turkey,44,2.1,,4.4,Hotel,2017,11,0
5674,Istanbul,Turkey,78,1.8,4.0,3.5,Hotel,2017,11,0
5675,Istanbul,Turkey,66,1.5,,4.5,Apartment,2017,11,0
5676,Istanbul,Turkey,56,1.4,,,Hotel,2017,11,0
5677,Istanbul,Turkey,83,1.5,,4.4,Hotel,2017,11,0
5678,Istanbul,Turkey,66,1.5,,,Apart-hotel,2017,11,0
5679,Istanbul,Turkey,12,1.5,,3.4,Hostel,2017,11,0
5680,Istanbul,Turkey,106,1.5,,4.5,Hostel,2017,11,0
5681,Istanbul,Turkey,88,1.5,,5.0,Apart-hotel,2017,11,0
5682,Istanbul,Turkey,79,1.9,,4.5,Apartment,2017,11,0
5683,Istanbul,Turkey,92,1.9,,3.2,Hotel,2017,11,0
5684,Istanbul,Turkey,182,2.0,5.0,4.3,Hotel,2017,11,0
5685,Istanbul,Turkey,66,2.0,,3.7,Apartment,2017,11,0
5686,Istanbul,Turkey,102,1.7,,4.4,Hotel,2017,11,0
5687,Istanbul,Turkey,44,1.8,,1.0,Hotel,2017,11,0
5688,Istanbul,Turkey,141,2.3,5.0,4.5,Hotel,2017,11,0
5689,Istanbul,Turkey,84,1.5,,,Hotel,2017,11,0
5690,Istanbul,Turkey,27,1.7,3.0,2.9,Hotel,2017,11,0
5691,Istanbul,Turkey,30,1.7,4.0,2.2,Hotel,2017,11,0
5692,Istanbul,Turkey,41,1.7,3.0,4.1,Hotel,2017,11,0
5693,Istanbul,Turkey,26,1.8,,2.0,Hostel,2017,11,0
5694,Istanbul,Turkey,44,1.7,,3.0,Apart-hotel,2017,11,0
5695,Istanbul,Turkey,38,1.7,,3.0,Hotel,2017,11,0
5697,Istanbul,Turkey,27,1.7,,3.7,Hotel,2017,11,0
5698,Istanbul,Turkey,31,1.7,,1.0,Hotel,2017,11,0
5699,Istanbul,Turkey,39,1.7,3.0,2.9,Hotel,2017,11,0
5700,Istanbul,Turkey,47,1.7,,3.5,Hotel,2017,11,0
5701,Istanbul,Turkey,39,1.7,,4.0,Hotel,2017,11,0
5702,Istanbul,Turkey,29,1.7,,3.2,Apartment,2017,11,0
5703,Istanbul,Turkey,44,1.7,,2.7,Hotel,2017,11,0
5704,Istanbul,Turkey,284,1.7,3.5,1.0,Apart-hotel,2017,11,0
5705,Istanbul,Turkey,43,1.7,4.0,3.4,Bed and breakfast,2017,11,0
5706,Istanbul,Turkey,44,1.6,3.0,2.5,Hotel,2017,11,0
5707,Istanbul,Turkey,42,1.8,,,Hotel,2017,11,0
5710,Istanbul,Turkey,20,2.3,,4.0,Hostel,2017,11,0
5711,Istanbul,Turkey,35,2.3,,3.5,Hotel,2017,11,0
5713,Istanbul,Turkey,77,2.5,,3.5,Hotel,2017,11,0
5714,Istanbul,Turkey,64,2.3,,4.3,Hotel,2017,11,0
5715,Istanbul,Turkey,52,2.3,,3.0,Hotel,2017,11,0
5716,Istanbul,Turkey,49,2.5,,,Apart-hotel,2017,11,0
5717,Istanbul,Turkey,80,2.3,,4.0,Apart-hotel,2017,11,0
5718,Istanbul,Turkey,55,2.4,,,Apart-hotel,2017,11,0
5719,Istanbul,Turkey,33,1.8,2.0,2.7,Hotel,2017,11,0
5720,Istanbul,Turkey,62,1.8,,2.4,Hotel,2017,11,0
